date,competition,home_team,away_team,home_score,away_score,neutral,match_type
2020-08-07,EUROPA_LEAGUE,勒沃库森,格拉斯哥流浪者,1,0,false,OFFICIAL
2020-08-07,EUROPA_LEAGUE,塞维利亚,罗马,2,0,false,OFFICIAL
2020-08-07,EUROPA_LEAGUE,巴塞尔,法兰克福,1,0,false,OFFICIAL
2020-08-08,CHAMPIONS_LEAGUE,曼彻斯特城,皇家马德里,2,1,false,OFFICIAL
2020-08-08,CHAMPIONS_LEAGUE,尤文图斯,里昂,2,1,false,OFFICIAL
2020-08-08,CLUB_FRIENDLY,埃门,坎布尔,2,5,false,CLUB_FRIENDLY
2020-08-09,BRAZIL_SERIE_A,科里蒂巴,巴西国际,0,1,false,OFFICIAL
2020-08-09,BRAZIL_SERIE_A,累体育,塞阿拉,3,2,false,OFFICIAL
2020-08-09,BRAZIL_SERIE_A,福塔雷萨,巴竞技,0,2,false,OFFICIAL
2020-08-09,CHAMPIONS_LEAGUE,拜仁慕尼黑,切尔西,4,1,false,OFFICIAL
2020-08-09,CHAMPIONS_LEAGUE,巴塞罗那,那不勒斯,3,1,false,OFFICIAL
2020-08-09,CLUB_FRIENDLY,阿贾克斯,瓦尔韦克,6,1,false,CLUB_FRIENDLY
2020-08-09,CLUB_FRIENDLY,格拉夫,福伦丹,1,2,false,CLUB_FRIENDLY
2020-08-09,CLUB_FRIENDLY,赫拉克勒斯,兹沃勒,0,1,false,CLUB_FRIENDLY
2020-08-09,CLUB_FRIENDLY,费耶诺德,鹿特丹斯巴达,3,0,false,CLUB_FRIENDLY
2020-08-10,BRAZIL_SERIE_A,弗拉门戈,米竞技,0,1,false,OFFICIAL
2020-08-10,BRAZIL_SERIE_A,格雷米奥,弗鲁米嫩塞,1,0,false,OFFICIAL
2020-08-10,BRAZIL_SERIE_A,桑托斯,布拉干RB,1,1,false,OFFICIAL
2020-08-11,CLUB_FRIENDLY,特温特,福图纳锡塔德,2,1,false,CLUB_FRIENDLY
2020-08-11,EUROPA_LEAGUE,曼彻斯特联,哥本哈根,0,0,false,OFFICIAL
2020-08-11,EUROPA_LEAGUE,曼联,哥本哈根,0,0,false,OFFICIAL
2020-08-11,EUROPA_LEAGUE,国际米兰,勒沃库森,2,1,false,OFFICIAL
2020-08-12,CLUB_FRIENDLY,埃门,格罗宁根,1,4,false,CLUB_FRIENDLY
2020-08-12,EUROPA_LEAGUE,顿矿工,巴塞尔,4,1,false,OFFICIAL
2020-08-12,EUROPA_LEAGUE,狼队,塞维利亚,0,1,false,OFFICIAL
2020-08-13,BRAZIL_SERIE_A,巴竞技,戈亚斯,2,1,false,OFFICIAL
2020-08-13,BRAZIL_SERIE_A,巴伊亚,科里蒂巴,1,0,false,OFFICIAL
2020-08-13,BRAZIL_SERIE_A,米竞技,科林蒂安,3,2,false,OFFICIAL
2020-08-13,BRAZIL_SERIE_A,布拉干RB,博塔弗戈,1,1,false,OFFICIAL
2020-08-13,BRAZIL_SERIE_A,弗鲁米嫩塞,帕尔梅拉斯,1,1,false,OFFICIAL
2020-08-13,BRAZIL_SERIE_A,塞阿拉,格雷米奥,1,1,false,OFFICIAL
2020-08-13,BRAZIL_SERIE_A,戈竞技,弗拉门戈,3,0,false,OFFICIAL
2020-08-13,CHAMPIONS_LEAGUE,亚特兰大,巴黎圣日尔曼,1,2,false,OFFICIAL
2020-08-14,BRAZIL_SERIE_A,巴西国际,桑托斯,2,0,false,OFFICIAL
2020-08-14,BRAZIL_SERIE_A,圣保罗,福塔雷萨,1,0,false,OFFICIAL
2020-08-14,BRAZIL_SERIE_A,瓦斯科达伽马,累体育,2,0,false,OFFICIAL
2020-08-14,CHAMPIONS_LEAGUE,莱比锡红牛,马德里竞技,2,1,false,OFFICIAL
2020-08-14,CHAMPIONS_LEAGUE,莱红牛,马德里竞技,2,1,false,OFFICIAL
2020-08-14,CLUB_FRIENDLY,阿贾克斯,乌德勒支,5,1,false,CLUB_FRIENDLY
2020-08-15,CHAMPIONS_LEAGUE,巴塞罗那,拜仁慕尼黑,2,8,false,OFFICIAL
2020-08-15,CLUB_FRIENDLY,威廉二世,芬洛,2,1,false,CLUB_FRIENDLY
2020-08-15,CLUB_FRIENDLY,格拉夫,海伦芬,5,1,false,CLUB_FRIENDLY
2020-08-16,BRAZIL_SERIE_A,科里蒂巴,弗拉门戈,0,1,false,OFFICIAL
2020-08-16,BRAZIL_SERIE_A,格雷米奥,科林蒂安,0,0,false,OFFICIAL
2020-08-16,BRAZIL_SERIE_A,米竞技,塞阿拉,2,0,false,OFFICIAL
2020-08-16,BRAZIL_SERIE_A,帕尔梅拉斯,戈亚斯,1,1,false,OFFICIAL
2020-08-16,CHAMPIONS_LEAGUE,曼彻斯特城,里昂,1,3,false,OFFICIAL
2020-08-16,CLUB_FRIENDLY,PSV埃因霍温,维迪斯,1,1,false,CLUB_FRIENDLY
2020-08-16,CLUB_FRIENDLY,费耶诺德,特温特,0,0,false,CLUB_FRIENDLY
2020-08-17,BRAZIL_SERIE_A,戈竞技,累体育,1,1,false,OFFICIAL
2020-08-17,BRAZIL_SERIE_A,福塔雷萨,博塔弗戈,0,0,false,OFFICIAL
2020-08-17,BRAZIL_SERIE_A,巴伊亚,布拉干RB,2,1,false,OFFICIAL
2020-08-17,BRAZIL_SERIE_A,桑托斯,巴竞技,3,1,false,OFFICIAL
2020-08-17,BRAZIL_SERIE_A,瓦斯科达伽马,圣保罗,2,1,false,OFFICIAL
2020-08-17,BRAZIL_SERIE_A,弗鲁米嫩塞,巴西国际,2,1,false,OFFICIAL
2020-08-17,EUROPA_LEAGUE,塞维利亚,曼彻斯特联,2,1,false,OFFICIAL
2020-08-17,EUROPA_LEAGUE,塞维利亚,曼联,2,1,false,OFFICIAL
2020-08-18,EUROPA_LEAGUE,国际米兰,顿矿工,5,0,false,OFFICIAL
2020-08-19,CHAMPIONS_LEAGUE,莱比锡红牛,巴黎圣日尔曼,0,3,false,OFFICIAL
2020-08-19,CHAMPIONS_LEAGUE,华沙军团,林菲尔德,1,0,false,OFFICIAL
2020-08-19,CHAMPIONS_LEAGUE,莱红牛,巴黎圣日尔曼,0,3,false,OFFICIAL
2020-08-19,CHAMPIONS_LEAGUE,凯尔特人,雷克雅,6,0,false,OFFICIAL
2020-08-19,CLUB_FRIENDLY,沃尔夫斯,阿贾克斯,0,2,false,CLUB_FRIENDLY
2020-08-20,BRAZIL_SERIE_A,布拉干RB,弗鲁米嫩塞,2,1,false,OFFICIAL
2020-08-20,BRAZIL_SERIE_A,博塔弗戈,米竞技,2,1,false,OFFICIAL
2020-08-20,BRAZIL_SERIE_A,弗拉门戈,格雷米奥,1,1,false,OFFICIAL
2020-08-20,BRAZIL_SERIE_A,科林蒂安,科里蒂巴,3,1,false,OFFICIAL
2020-08-20,BRAZIL_SERIE_A,巴西国际,戈竞技,3,0,false,OFFICIAL
2020-08-20,BRAZIL_SERIE_A,戈亚斯,福塔雷萨,1,3,false,OFFICIAL
2020-08-20,BRAZIL_SERIE_A,巴竞技,帕尔梅拉斯,0,1,false,OFFICIAL
2020-08-20,CHAMPIONS_LEAGUE,里昂,拜仁慕尼黑,0,3,false,OFFICIAL
2020-08-20,CHAMPIONS_LEAGUE,莫尔德,库普斯,5,0,false,OFFICIAL
2020-08-20,CHAMPIONS_LEAGUE,费伦茨,佐加顿斯,2,0,false,OFFICIAL
2020-08-21,BRAZIL_SERIE_A,圣保罗,巴伊亚,1,1,false,OFFICIAL
2020-08-21,BRAZIL_SERIE_A,塞阿拉,瓦斯科达伽马,0,3,false,OFFICIAL
2020-08-21,BRAZIL_SERIE_A,累体育,桑托斯,0,1,false,OFFICIAL
2020-08-21,CLUB_FRIENDLY,乌德勒支,海伦芬,4,1,false,CLUB_FRIENDLY
2020-08-22,CHAMPIONS_LEAGUE,克拉克斯,布拉迪斯,3,0,false,OFFICIAL
2020-08-22,CLUB_FRIENDLY,威廉二世,PSV埃因霍温,1,1,false,CLUB_FRIENDLY
2020-08-22,CLUB_FRIENDLY,萨尔茨堡,阿贾克斯,1,4,false,CLUB_FRIENDLY
2020-08-22,CLUB_FRIENDLY,托特纳姆热刺,伊普斯,3,0,false,CLUB_FRIENDLY
2020-08-22,CLUB_FRIENDLY,阿尔梅勒,格罗宁根,1,1,false,CLUB_FRIENDLY
2020-08-22,EUROPA_LEAGUE,塞维利亚,国际米兰,3,2,false,OFFICIAL
2020-08-22,LIGUE_1,波尔多,南特,0,0,false,OFFICIAL
2020-08-22,LIGUE_1,第戎,昂热,0,1,false,OFFICIAL
2020-08-23,BRAZIL_SERIE_A,戈亚斯,戈竞技,2,0,false,OFFICIAL
2020-08-23,BRAZIL_SERIE_A,巴竞技,弗鲁米嫩塞,0,1,false,OFFICIAL
2020-08-23,BRAZIL_SERIE_A,巴西国际,米竞技,1,0,false,OFFICIAL
2020-08-23,BRAZIL_SERIE_A,弗拉门戈,博塔弗戈,1,1,false,OFFICIAL
2020-08-23,CLUB_FRIENDLY,海牙,维迪斯,2,2,false,CLUB_FRIENDLY
2020-08-23,CLUB_FRIENDLY,利物浦,斯图加特,3,0,false,CLUB_FRIENDLY
2020-08-23,CLUB_FRIENDLY,PSV埃因霍温,法兰克福,1,2,false,CLUB_FRIENDLY
2020-08-23,LIGUE_1,里尔,雷恩,1,1,false,OFFICIAL
2020-08-23,LIGUE_1,洛里昂,斯特拉斯堡,3,1,false,OFFICIAL
2020-08-23,LIGUE_1,摩纳哥,兰斯,2,2,false,OFFICIAL
2020-08-23,LIGUE_1,尼斯,朗斯,2,1,false,OFFICIAL
2020-08-23,LIGUE_1,尼姆,布雷斯特,4,0,false,OFFICIAL
2020-08-24,BRAZIL_SERIE_A,塞阿拉,巴伊亚,2,0,false,OFFICIAL
2020-08-24,BRAZIL_SERIE_A,累体育,圣保罗,0,1,false,OFFICIAL
2020-08-24,BRAZIL_SERIE_A,布拉干RB,科里蒂巴,1,2,false,OFFICIAL
2020-08-24,BRAZIL_SERIE_A,帕尔梅拉斯,桑托斯,2,1,false,OFFICIAL
2020-08-24,BRAZIL_SERIE_A,瓦斯科达伽马,格雷米奥,0,0,false,OFFICIAL
2020-08-24,CHAMPIONS_LEAGUE,巴黎圣日尔曼,拜仁慕尼黑,0,1,false,OFFICIAL
2020-08-25,CLUB_FRIENDLY,埃门,兹沃勒,0,1,false,CLUB_FRIENDLY
2020-08-25,CLUB_FRIENDLY,阿贾克斯,基尔,5,2,false,CLUB_FRIENDLY
2020-08-25,CLUB_FRIENDLY,比勒费,费耶诺德,0,0,false,CLUB_FRIENDLY
2020-08-25,CLUB_FRIENDLY,萨尔茨堡,利物浦,2,2,false,CLUB_FRIENDLY
2020-08-26,CHAMPIONS_LEAGUE,塞萨洛尼基,贝西克塔,3,1,false,OFFICIAL
2020-08-26,CHAMPIONS_LEAGUE,阿尔克马尔,比尔森,1,1,false,OFFICIAL
2020-08-26,CHAMPIONS_LEAGUE,塞萨洛,贝西克塔,3,1,false,OFFICIAL
2020-08-26,CHAMPIONS_LEAGUE,阿尔克马,比尔森,1,1,false,OFFICIAL
2020-08-26,CLUB_FRIENDLY,阿贾克斯,柏林赫塔,1,0,false,CLUB_FRIENDLY
2020-08-26,CLUB_OFFICIAL_OTHER,弗鲁米嫩塞,费古埃伦,3,0,false,OFFICIAL
2020-08-27,BRAZIL_SERIE_A,科林蒂安,福塔雷萨,1,1,false,OFFICIAL
2020-08-27,BRAZIL_SERIE_A,圣保罗,巴竞技,1,0,false,OFFICIAL
2020-08-27,CHAMPIONS_LEAGUE,卢多戈雷茨,中日德兰,0,1,false,OFFICIAL
2020-08-27,CHAMPIONS_LEAGUE,年轻人,克拉克斯,3,1,false,OFFICIAL
2020-08-27,CHAMPIONS_LEAGUE,凯尔特人,费伦茨瓦罗斯,1,2,false,OFFICIAL
2020-08-27,CHAMPIONS_LEAGUE,华沙军团,奥莫尼亚,0,0,false,OFFICIAL
2020-08-27,CHAMPIONS_LEAGUE,卡拉巴赫,谢里夫,2,1,false,OFFICIAL
2020-08-27,CHAMPIONS_LEAGUE,采列,莫尔德,1,2,false,OFFICIAL
2020-08-27,CHAMPIONS_LEAGUE,卢多戈雷,中日德兰,0,1,false,OFFICIAL
2020-08-27,CHAMPIONS_LEAGUE,克卢日,萨迪纳摩,2,2,false,OFFICIAL
2020-08-27,CHAMPIONS_LEAGUE,凯尔特人,费伦茨,1,2,false,OFFICIAL
2020-08-27,CLUB_FRIENDLY,福图纳锡塔德,芬洛,2,1,false,CLUB_FRIENDLY
2020-08-27,CLUB_OFFICIAL_OTHER,戈亚斯,瓦斯科达伽马,1,2,false,OFFICIAL
2020-08-27,CLUB_OFFICIAL_OTHER,维多利亚,塞阿拉,3,4,false,OFFICIAL
2020-08-27,EUROPA_LEAGUE,明迪纳摩,格里维治,0,2,false,OFFICIAL
2020-08-28,CLUB_FRIENDLY,瓦尔韦克,鹿特丹斯巴达,1,1,false,CLUB_FRIENDLY
2020-08-28,CLUB_FRIENDLY,多特蒙德,帕德博恩,1,1,false,CLUB_FRIENDLY
2020-08-28,CLUB_FRIENDLY,汉堡,费耶诺德,1,0,false,CLUB_FRIENDLY
2020-08-28,EUROPA_LEAGUE,奥林,雷克维京,1,1,false,OFFICIAL
2020-08-28,EUROPA_LEAGUE,罗森博格,贝雷达,4,2,false,OFFICIAL
2020-08-28,EUROPA_LEAGUE,新圣徒,日利纳,1,1,false,OFFICIAL
2020-08-28,EUROPA_LEAGUE,马瑟韦尔,格伦托兰,5,1,false,OFFICIAL
2020-08-28,EUROPA_LEAGUE,马里博尔,科尔雷恩,1,1,false,OFFICIAL
2020-08-29,CLUB_FRIENDLY,柏林赫塔,PSV埃因霍温,0,4,false,CLUB_FRIENDLY
2020-08-29,CLUB_FRIENDLY,多特蒙德,波鸿,1,3,false,CLUB_FRIENDLY
2020-08-29,CLUB_FRIENDLY,巴伦西亚,比利亚雷亚尔,2,1,false,CLUB_FRIENDLY
2020-08-29,CLUB_FRIENDLY,布赖顿,切尔西,1,1,false,CLUB_FRIENDLY
2020-08-29,CLUB_OFFICIAL_OTHER,阿森纳,利物浦,1,1,false,OFFICIAL
2020-08-29,LIGUE_1,里昂,第戎,4,1,false,OFFICIAL
2020-08-29,LIGUE_1,雷恩,蒙彼利埃,2,1,false,OFFICIAL
2020-08-30,BRAZIL_SERIE_A,弗鲁米嫩塞,瓦斯科达伽马,2,1,false,OFFICIAL
2020-08-30,BRAZIL_SERIE_A,博塔弗戈,巴西国际,0,2,false,OFFICIAL
2020-08-30,BRAZIL_SERIE_A,福塔雷萨,布拉干RB,3,0,false,OFFICIAL
2020-08-30,BRAZIL_SERIE_A,巴伊亚,帕尔梅拉斯,1,1,false,OFFICIAL
2020-08-30,BRAZIL_SERIE_A,圣保罗,科林蒂安,2,1,false,OFFICIAL
2020-08-30,CLUB_FRIENDLY,阿贾克斯,法兰克福,2,1,false,CLUB_FRIENDLY
2020-08-30,CLUB_FRIENDLY,阿贾克斯,柏林联合,2,2,false,CLUB_FRIENDLY
2020-08-30,LIGUE_1,昂热,波尔多,0,2,false,OFFICIAL
2020-08-30,LIGUE_1,梅斯,摩纳哥,0,1,false,OFFICIAL
2020-08-30,LIGUE_1,南特,尼姆,2,1,false,OFFICIAL
2020-08-30,LIGUE_1,兰斯,里尔,0,1,false,OFFICIAL
2020-08-30,LIGUE_1,圣埃蒂安,洛里昂,2,0,false,OFFICIAL
2020-08-30,LIGUE_1,斯特拉斯堡,尼斯,0,2,false,OFFICIAL
2020-08-31,BRAZIL_SERIE_A,戈竞技,塞阿拉,0,2,false,OFFICIAL
2020-08-31,BRAZIL_SERIE_A,科里蒂巴,累体育,1,0,false,OFFICIAL
2020-08-31,BRAZIL_SERIE_A,桑托斯,弗拉门戈,0,1,false,OFFICIAL
2020-08-31,LIGUE_1,布雷斯特,马赛,2,3,false,OFFICIAL
2020-09-02,CLUB_FRIENDLY,贝西克塔,锡瓦斯,0,1,false,CLUB_FRIENDLY
2020-09-03,BRAZIL_SERIE_A,桑托斯,瓦斯科达伽马,2,2,false,OFFICIAL
2020-09-03,BRAZIL_SERIE_A,帕尔梅拉斯,巴西国际,1,1,false,OFFICIAL
2020-09-03,BRAZIL_SERIE_A,博塔弗戈,科里蒂巴,0,0,false,OFFICIAL
2020-09-03,BRAZIL_SERIE_A,弗鲁米嫩塞,戈竞技,1,1,false,OFFICIAL
2020-09-03,BRAZIL_SERIE_A,巴伊亚,弗拉门戈,3,5,false,OFFICIAL
2020-09-03,BRAZIL_SERIE_A,巴竞技,布拉干RB,1,1,false,OFFICIAL
2020-09-03,BRAZIL_SERIE_A,塞阿拉,福塔雷萨,1,0,false,OFFICIAL
2020-09-03,BRAZIL_SERIE_A,戈亚斯,科林蒂安,1,2,false,OFFICIAL
2020-09-03,CLUB_FRIENDLY,皇家贝蒂斯,阿梅里亚,2,0,false,CLUB_FRIENDLY
2020-09-03,CLUB_FRIENDLY,比利亚雷亚尔,皇家社会,2,0,false,CLUB_FRIENDLY
2020-09-03,INTERNATIONAL_OFFICIAL,斯洛文尼,希腊,0,0,false,OFFICIAL
2020-09-03,INTERNATIONAL_OFFICIAL,保加利亚,爱尔兰,1,1,false,OFFICIAL
2020-09-03,INTERNATIONAL_OFFICIAL,德国,西班牙,1,1,false,OFFICIAL
2020-09-03,INTERNATIONAL_OFFICIAL,乌克兰,瑞士,2,1,false,OFFICIAL
2020-09-03,INTERNATIONAL_OFFICIAL,俄罗斯,塞尔维亚,3,1,false,OFFICIAL
2020-09-03,INTERNATIONAL_OFFICIAL,土耳其,匈牙利,0,1,false,OFFICIAL
2020-09-03,INTERNATIONAL_OFFICIAL,芬兰,威尔士,0,1,false,OFFICIAL
2020-09-04,BRAZIL_SERIE_A,米竞技,圣保罗,3,0,false,OFFICIAL
2020-09-04,BRAZIL_SERIE_A,格雷米奥,累体育,1,2,false,OFFICIAL
2020-09-04,INTERNATIONAL_OFFICIAL,苏格兰,以色列,1,1,false,OFFICIAL
2020-09-04,INTERNATIONAL_OFFICIAL,意大利,波黑,1,1,false,OFFICIAL
2020-09-04,INTERNATIONAL_OFFICIAL,罗马尼亚,北爱尔兰,1,1,false,OFFICIAL
2020-09-04,INTERNATIONAL_OFFICIAL,挪威,奥地利,1,2,false,OFFICIAL
2020-09-04,INTERNATIONAL_OFFICIAL,荷兰,波兰,1,0,false,OFFICIAL
2020-09-04,INTERNATIONAL_OFFICIAL,白俄罗斯,阿尔巴尼,0,2,false,OFFICIAL
2020-09-04,INTERNATIONAL_OFFICIAL,斯洛伐克,捷克,1,3,false,OFFICIAL
2020-09-05,CLUB_FRIENDLY,沃特福德,托特纳姆热刺,2,1,false,CLUB_FRIENDLY
2020-09-05,CLUB_FRIENDLY,沙尔克04,波鸿,3,0,false,CLUB_FRIENDLY
2020-09-05,CLUB_FRIENDLY,汉堡,柏林赫塔,2,0,false,CLUB_FRIENDLY
2020-09-05,CLUB_FRIENDLY,西汉姆联,伯恩茅斯,3,5,false,CLUB_FRIENDLY
2020-09-05,CLUB_FRIENDLY,阿贾克斯,奥格斯堡,1,0,false,CLUB_FRIENDLY
2020-09-05,CLUB_OFFICIAL_OTHER,桑德兰,赫尔城,0,0,false,OFFICIAL
2020-09-05,CLUB_OFFICIAL_OTHER,卢顿,诺维奇,3,1,false,OFFICIAL
2020-09-05,INTERNATIONAL_OFFICIAL,爱沙尼亚,格鲁吉亚,0,1,false,OFFICIAL
2020-09-05,INTERNATIONAL_OFFICIAL,北马其顿,亚美尼亚,2,1,false,OFFICIAL
2020-09-05,INTERNATIONAL_OFFICIAL,葡萄牙,克罗地亚,4,1,false,OFFICIAL
2020-09-05,INTERNATIONAL_OFFICIAL,丹麦,比利时,0,2,false,OFFICIAL
2020-09-05,INTERNATIONAL_OFFICIAL,冰岛,英格兰,0,1,false,OFFICIAL
2020-09-05,INTERNATIONAL_OFFICIAL,瑞典,法国,0,1,false,OFFICIAL
2020-09-06,BRAZIL_SERIE_A,弗拉门戈,福塔雷萨,2,1,false,OFFICIAL
2020-09-06,BRAZIL_SERIE_A,塞阿拉,桑托斯,0,1,false,OFFICIAL
2020-09-06,BRAZIL_SERIE_A,科林蒂安,博塔弗戈,2,2,false,OFFICIAL
2020-09-06,BRAZIL_SERIE_A,布拉干RB,帕尔梅拉斯,1,2,false,OFFICIAL
2020-09-06,CLUB_FRIENDLY,AC米兰,蒙扎,4,1,false,CLUB_FRIENDLY
2020-09-06,CLUB_FRIENDLY,比利亚雷亚尔,莱万特,1,2,false,CLUB_FRIENDLY
2020-09-06,CLUB_FRIENDLY,费内巴切,锡瓦斯,1,0,false,CLUB_FRIENDLY
2020-09-06,INTERNATIONAL_OFFICIAL,瑞士,德国,1,1,false,OFFICIAL
2020-09-06,INTERNATIONAL_OFFICIAL,科索沃,希腊,1,2,false,OFFICIAL
2020-09-06,INTERNATIONAL_OFFICIAL,塞尔维亚,土耳其,0,0,false,OFFICIAL
2020-09-06,INTERNATIONAL_OFFICIAL,威尔士,保加利亚,1,0,false,OFFICIAL
2020-09-06,INTERNATIONAL_OFFICIAL,匈牙利,俄罗斯,2,3,false,OFFICIAL
2020-09-06,INTERNATIONAL_OFFICIAL,斯洛文尼,摩尔多瓦,1,0,false,OFFICIAL
2020-09-06,INTERNATIONAL_OFFICIAL,西班牙,乌克兰,4,0,false,OFFICIAL
2020-09-06,INTERNATIONAL_OFFICIAL,爱尔兰,芬兰,0,1,false,OFFICIAL
2020-09-07,BRAZIL_SERIE_A,瓦斯科达伽马,巴竞技,1,0,false,OFFICIAL
2020-09-07,BRAZIL_SERIE_A,戈竞技,格雷米奥,1,1,false,OFFICIAL
2020-09-07,BRAZIL_SERIE_A,科里蒂巴,米竞技,0,1,false,OFFICIAL
2020-09-07,BRAZIL_SERIE_A,累体育,戈亚斯,2,1,false,OFFICIAL
2020-09-07,BRAZIL_SERIE_A,巴西国际,巴伊亚,2,2,false,OFFICIAL
2020-09-07,BRAZIL_SERIE_A,圣保罗,弗鲁米嫩塞,3,1,false,OFFICIAL
2020-09-07,CLUB_FRIENDLY,多特蒙德,鹿特丹斯巴达,2,1,false,CLUB_FRIENDLY
2020-09-07,INTERNATIONAL_OFFICIAL,捷克,苏格兰,1,2,false,OFFICIAL
2020-09-07,INTERNATIONAL_OFFICIAL,阿尔巴尼,立陶宛,0,1,false,OFFICIAL
2020-09-07,INTERNATIONAL_OFFICIAL,以色列,斯洛伐克,1,1,false,OFFICIAL
2020-09-07,INTERNATIONAL_OFFICIAL,奥地利,罗马尼亚,2,3,false,OFFICIAL
2020-09-07,INTERNATIONAL_OFFICIAL,北爱尔兰,挪威,1,5,false,OFFICIAL
2020-09-07,INTERNATIONAL_OFFICIAL,波黑,波兰,1,2,false,OFFICIAL
2020-09-07,INTERNATIONAL_OFFICIAL,荷兰,意大利,0,1,false,OFFICIAL
2020-09-08,INTERNATIONAL_OFFICIAL,格鲁吉亚,北马其顿,1,1,false,OFFICIAL
2020-09-08,INTERNATIONAL_OFFICIAL,法国,克罗地亚,4,2,false,OFFICIAL
2020-09-08,INTERNATIONAL_OFFICIAL,比利时,冰岛,5,1,false,OFFICIAL
2020-09-08,INTERNATIONAL_OFFICIAL,瑞典,葡萄牙,0,2,false,OFFICIAL
2020-09-08,INTERNATIONAL_OFFICIAL,丹麦,英格兰,0,0,false,OFFICIAL
2020-09-10,BRAZIL_SERIE_A,弗鲁米嫩塞,弗拉门戈,1,2,false,OFFICIAL
2020-09-10,BRAZIL_SERIE_A,圣保罗,布拉干RB,1,1,false,OFFICIAL
2020-09-10,BRAZIL_SERIE_A,桑托斯,米竞技,3,1,false,OFFICIAL
2020-09-10,BRAZIL_SERIE_A,戈亚斯,科里蒂巴,3,3,false,OFFICIAL
2020-09-10,BRAZIL_SERIE_A,福塔雷萨,累体育,1,0,false,OFFICIAL
2020-09-10,BRAZIL_SERIE_A,巴竞技,博塔弗戈,1,1,false,OFFICIAL
2020-09-10,CLUB_FRIENDLY,弗洛西诺,罗马,1,4,false,CLUB_FRIENDLY
2020-09-11,BRAZIL_SERIE_A,瓦斯科达伽马,戈竞技,1,2,false,OFFICIAL
2020-09-11,BRAZIL_SERIE_A,巴伊亚,格雷米奥,0,2,false,OFFICIAL
2020-09-11,BRAZIL_SERIE_A,巴西国际,塞阿拉,2,0,false,OFFICIAL
2020-09-11,BRAZIL_SERIE_A,科林蒂安,帕尔梅拉斯,0,2,false,OFFICIAL
2020-09-11,LIGUE_1,朗斯,巴黎圣日尔曼,1,0,false,OFFICIAL
2020-09-12,CLUB_FRIENDLY,AC米兰,布雷西亚,3,1,false,CLUB_FRIENDLY
2020-09-12,CLUB_FRIENDLY,阿斯顿维拉,曼彻斯特联,1,0,false,CLUB_FRIENDLY
2020-09-12,CLUB_OFFICIAL_OTHER,纽伦堡,莱比锡红牛,0,3,false,OFFICIAL
2020-09-12,LA_LIGA,埃瓦尔,维戈塞尔塔,0,0,false,OFFICIAL
2020-09-12,LIGUE_1,波尔多,里昂,0,0,false,OFFICIAL
2020-09-12,LIGUE_1,蒙彼利埃,尼斯,3,1,false,OFFICIAL
2020-09-12,PREMIER_LEAGUE,水晶宫,南安普敦,1,0,false,OFFICIAL
2020-09-12,PREMIER_LEAGUE,富勒姆,阿森纳,0,3,false,OFFICIAL
2020-09-13,BRAZIL_SERIE_A,桑托斯,圣保罗,2,2,false,OFFICIAL
2020-09-13,BRAZIL_SERIE_A,巴竞技,科里蒂巴,1,0,false,OFFICIAL
2020-09-13,CLUB_FRIENDLY,卡利亚里,罗马,2,2,false,CLUB_FRIENDLY
2020-09-13,EREDIVISIE,海伦芬,威廉二世,2,0,false,OFFICIAL
2020-09-13,EREDIVISIE,兹沃勒,费耶诺德,0,2,false,OFFICIAL
2020-09-13,EREDIVISIE,特温特,福图纳锡塔德,2,0,false,OFFICIAL
2020-09-13,EREDIVISIE,埃门,芬洛,3,5,false,OFFICIAL
2020-09-13,EREDIVISIE,赫拉克勒斯,海牙,2,0,false,OFFICIAL
2020-09-13,EREDIVISIE,鹿特丹斯巴达,阿贾克斯,0,1,false,OFFICIAL
2020-09-13,EREDIVISIE,格罗宁根,PSV埃因霍温,1,3,false,OFFICIAL
2020-09-13,EREDIVISIE,瓦尔韦克,维迪斯,0,1,false,OFFICIAL
2020-09-13,LA_LIGA,阿拉维斯,皇家贝蒂斯,0,1,false,OFFICIAL
2020-09-13,LA_LIGA,加的斯,奥萨苏纳,0,2,false,OFFICIAL
2020-09-13,LA_LIGA,格拉纳达,毕尔巴鄂竞技,2,0,false,OFFICIAL
2020-09-13,LA_LIGA,巴利亚多,皇家社会,1,1,false,OFFICIAL
2020-09-13,LIGUE_1,昂热,兰斯,1,0,false,OFFICIAL
2020-09-13,LIGUE_1,第戎,布雷斯特,0,2,false,OFFICIAL
2020-09-13,LIGUE_1,里尔,梅斯,1,0,false,OFFICIAL
2020-09-13,LIGUE_1,洛里昂,朗斯,2,3,false,OFFICIAL
2020-09-13,LIGUE_1,摩纳哥,南特,2,1,false,OFFICIAL
2020-09-13,LIGUE_1,尼姆,雷恩,2,4,false,OFFICIAL
2020-09-13,LIGUE_1,圣埃蒂安,斯特拉斯堡,2,0,false,OFFICIAL
2020-09-13,PREMIER_LEAGUE,利物浦,利兹联,4,3,false,OFFICIAL
2020-09-13,PREMIER_LEAGUE,托特纳姆热刺,埃弗顿,0,1,false,OFFICIAL
2020-09-13,PREMIER_LEAGUE,西布罗姆,莱切斯特,0,3,false,OFFICIAL
2020-09-13,PREMIER_LEAGUE,西汉姆联,纽卡斯尔联,0,2,false,OFFICIAL
2020-09-14,BRAZIL_SERIE_A,帕尔梅拉斯,累体育,2,2,false,OFFICIAL
